order,id,urban_rural,landuse_id,landuse_description,label,clf
1099,8510303,1,6,agencia bancaria,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1100,2797413,1,6,o boticario,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1101,2932615,1,6,farmacia santo antao,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1102,6224555,1,6,fabrica cosmeticos emprese,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1103,10687248,2,6,perfumaria natura,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1104,5251312,1,6,loja de cosmeticos e acessorios aroma,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1105,7928361,1,6,perfumaria,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1106,8014488,1,6,drogaria sol,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1107,3014830,1,6,farmacia do trabalhador do brasil,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1108,562503,1,6,farmacia droga mil,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1109,7467167,1,6,farmacia unipharma,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",svc
1110,10821929,1,6,loja de aparelhos de informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1111,6210660,1,6,papelaria e armarinho,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1112,4522928,1,6,armarinho inacio,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1113,4799,1,6,multimidia informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1114,6032552,2,6,loja de informatica richard informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1115,11098633,1,6,escritorio de informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1116,4535163,1,6,port loja d suplem informatica e papelar,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1117,810929,1,6,guti papelaria e armarinho,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1118,5179369,1,6,empresa de softwer ats informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1119,9231434,1,6,laboratorio de informatica municipal,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,svc
1120,6132021,1,6,previdencia social inss,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1121,2904236,1,6,locadora,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1122,1779786,1,6,locadora de filmes jk video,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1123,11450040,1,6,agencia de propaganda,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1124,7086032,1,6,ciscao lanches e lins video locadora,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1125,5460268,1,6,spider lan house e locadora,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1126,6431935,1,6,agencia kautry som car,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1127,1416532,1,6,locadora e lan house,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1128,7851647,1,6,agencia de modelos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1129,1469983,1,6,luk video locadora,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,svc
1130,1802879,1,6,pousada e restaurante ursao,- ALOJAMENTO,svc
1131,6682292,1,6,hotel uirapuru,- ALOJAMENTO,svc
1132,3332442,2,6,alojamento sem morador,- ALOJAMENTO,svc
1133,11399089,1,6,hotel central,- ALOJAMENTO,svc
1134,3130558,1,6,pousada belissima 2,- ALOJAMENTO,svc
1135,10907111,1,6,brunos hotel,- ALOJAMENTO,svc
1136,4919154,1,6,hotel e restaurante,- ALOJAMENTO,svc
1137,3248579,2,6,alojamento de animais,- ALOJAMENTO,svc
1138,2632548,1,6,hotel continental,- ALOJAMENTO,svc
1139,8318820,1,6,hotel stylus,- ALOJAMENTO,svc
1140,6235737,1,6,bar de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1141,1382173,1,6,loja das variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1142,4251238,1,6,realzaoo mundo de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1143,4889282,1,6,mercado  variedade,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1144,8165841,1,6,loja de variedades da jo,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1145,2864125,1,6,bomboniere e variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1146,448809,1,6,loj de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1147,6709689,1,6,armazem das variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1148,1563200,1,6,comercio de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1149,588409,1,6,loja de variedades nevas,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,svc
1150,1142577,1,6,aviamento,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1151,1098971,1,6,frigorifico novo horizonte,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1152,10646655,2,6,frigorifico iguatemi,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1153,3240564,1,6,frigorifico santo antonio,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1154,2946415,1,6,abatedor sao luis,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1155,8284877,1,6,confequicao,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1156,4444441,1,6,frigorifico serradao,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1157,2668370,1,6,frigorifico central,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1158,2675455,1,6,abatedouro de galinha,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1159,1779662,1,6,frigorifico dois irmaos,INDÚSTRIAS DE TRANSFORMAÇÃO,svc
1160,9321837,1,6,imobiliaria e bar,ATIVIDADES IMOBILIÁRIAS,svc
1161,7990379,1,6,imobiliaria e advocacia,ATIVIDADES IMOBILIÁRIAS,svc
1162,10395751,1,6,imobiliaria gardens,ATIVIDADES IMOBILIÁRIAS,svc
1163,9995291,1,6,imobiliaria imofar,ATIVIDADES IMOBILIÁRIAS,svc
1164,8553655,1,6,imobiliaria e escritorio de arquitetura,ATIVIDADES IMOBILIÁRIAS,svc
1165,10944346,1,6,imobiliaria tano,ATIVIDADES IMOBILIÁRIAS,svc
1166,6177526,1,6,assessoria imobiliaria,ATIVIDADES IMOBILIÁRIAS,svc
1167,9330731,1,6,farmacia biguacu e imobiliaria central,ATIVIDADES IMOBILIÁRIAS,svc
1168,8267777,1,6,escritorio da imobiliaria,ATIVIDADES IMOBILIÁRIAS,svc
1169,7963649,1,6,imobiliaria potel imoveis,ATIVIDADES IMOBILIÁRIAS,svc
1170,10480565,1,6,supermercado filler,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1171,9849991,1,6,supermercado caloi,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1172,7613155,1,6,extra supermercados,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1173,8420938,1,6,supermercado marajo,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1174,9051152,1,6,supermercado ruzza,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1175,5491154,1,6,supermercado delton,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1176,7254809,1,6,supermercado,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1177,7043463,1,6,supermercado vaep,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1178,9444941,1,6,supermercado minato,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1179,3370827,1,6,supermercado central,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",svc
1180,5063188,1,6,obra abandonada,OBRAS,svc
1181,4751818,1,6,lote em construcao,OBRAS,svc
1182,6405514,1,6,loja em construcao,OBRAS,svc
1183,11340720,1,6,salao vago ainda em construcao,OBRAS,svc
1184,7427965,1,6,estalecimento em construcao,OBRAS,svc
1185,2200729,1,6,escritorio de consultoria  em construcao,OBRAS,svc
1186,5650732,1,6,posto de gasolina em construcao,OBRAS,svc
1187,1637378,1,6,em desuso,OBRAS,svc
1188,7081243,1,6,obra decoracao,OBRAS,svc
1189,1297363,1,6,serigrafia em camisas  camisarte,OBRAS,svc
1190,8522774,1,6,mercearia aeroporto,- TRANSPORTE AÉREO,svc
1191,9008833,1,6,borracharia aeroporto,- TRANSPORTE AÉREO,svc
1192,8869787,1,6,aeroporto municipal paulo abdala,- TRANSPORTE AÉREO,svc
1193,10661913,2,6,aeroporto,- TRANSPORTE AÉREO,svc
1194,167466,2,6,casa do aeroporto,- TRANSPORTE AÉREO,svc
1195,6865659,1,6,administracao aeroporto estadual de cps,- TRANSPORTE AÉREO,svc
1196,7981402,1,6,supermecado aeroporto,- TRANSPORTE AÉREO,svc
1197,11174772,1,6,aeroporto santa genoveva,- TRANSPORTE AÉREO,svc
1198,6145633,1,6,padariria central do aeroporto,- TRANSPORTE AÉREO,svc
1199,205232,2,6,aeroporto da comara,- TRANSPORTE AÉREO,svc
1200,11472080,1,6,embaixada da republica do sudao,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1201,11471981,1,6,embaixada zambia,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1202,11471869,1,6,embaixada da georgia,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1203,11472015,1,6,embaixada suica,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1204,11472593,1,6,embaixada arabia,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1205,11472364,1,6,embaixada,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1206,11471864,1,6,embaixada da angola,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1207,11412096,1,6,embaixada da fe,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1208,11403200,1,6,embaixada dos eua,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1209,11472028,1,6,embaixada de mocambique,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,svc
1210,344647,2,6,balsa do colombiano,- TRANSPORTE AQUAVIÁRIO,svc
1211,223246,1,6,balsa idam,- TRANSPORTE AQUAVIÁRIO,svc
1212,9848124,1,6,bar balsa,- TRANSPORTE AQUAVIÁRIO,svc
1213,10104719,1,6,almocherifado da balsa,- TRANSPORTE AQUAVIÁRIO,svc
1214,200282,1,6,balsa,- TRANSPORTE AQUAVIÁRIO,svc
1215,10767698,2,6,balsa de mergulho,- TRANSPORTE AQUAVIÁRIO,svc
1216,200911,2,6,balsa flutuante,- TRANSPORTE AQUAVIÁRIO,svc
1217,4135841,2,6,cabine balsa,- TRANSPORTE AQUAVIÁRIO,svc
1218,9552857,1,6,cabine da balsa,- TRANSPORTE AQUAVIÁRIO,svc
1219,223239,1,6,balsa de desembarque,- TRANSPORTE AQUAVIÁRIO,svc
1220,7389743,1,6,lan house estrategia,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1221,5056350,1,6,loja de balancas,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1222,8573840,1,6,loja de roupa,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1223,6999533,1,6,pastelaria,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1224,3722291,1,6,serralharia,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1225,10224641,1,6,fundos do n 85 e uma garagem,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1226,7616691,1,6,loja de roupa feminino,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1227,811630,1,6,batedeira de acai,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1228,6429681,1,6,restaurante,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1229,7257165,1,6,deposito de gas e agua chama gas,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,lr
1230,5420939,1,6,igreja assembleia deus,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1231,5474608,2,6,implantacao do sistema de abastecimento,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1232,8842796,1,6,centro cultural,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1233,1827012,2,6,predio da associacao dos pescadores,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1234,7078646,1,6,igreja evangelica assembleia de deus mis,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1235,8301243,1,6,igrja,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1236,2065066,1,6,bomboniere sao joao,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1237,9147677,1,6,igreja so o senhor e deus,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1238,8495546,2,6,salao de eventos,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1239,9489116,2,6,igreja catolica,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",lr
1240,5262814,1,5,clinica do idoso,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1241,11056448,1,5,servicos de higene pessol,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1242,3681453,1,6,plano de assistencia pro saude,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1243,2151152,1,5,hospital,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1244,4185919,1,5,consultorio odontologico clinica geral e,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1245,5352255,1,6,laboratorio de proteses dentarias,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1246,5069525,1,5,apae,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1247,6850778,1,5,clinica medica,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1248,7090568,1,5,clinica medica seisa,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1249,7662887,1,5,clinica dermatologia,SAÚDE HUMANA E SERVIÇOS SOCIAIS,lr
1250,5651191,1,6,escola de danca leandro theodoro,EDUCAÇÃO,lr
1251,546765,1,4,escola cristo libertador,EDUCAÇÃO,lr
1252,3581624,2,6,escola municipal pedro da silva carneiro,EDUCAÇÃO,lr
1253,9018868,1,4,pre escola cne,EDUCAÇÃO,lr
1254,5726492,1,4,escola cenecista virginopolis,EDUCAÇÃO,lr
1255,2511674,2,4,escola  municipal sitio barra,EDUCAÇÃO,lr
1256,5830670,2,6,escola eef alto limoeiro jatibocas,EDUCAÇÃO,lr
1257,7201599,1,6,escola preparacao de concurso,EDUCAÇÃO,lr
1258,6262734,1,4,faculdade ensino distancia faetec cursos,EDUCAÇÃO,lr
1259,7973649,1,6,escola para criancas especiais,EDUCAÇÃO,lr
1260,6777733,1,6,casa de assados,- ALIMENTAÇÃO,lr
1261,6805790,2,6,lanchonete lu,- ALIMENTAÇÃO,lr
1262,6037391,1,6,lanchonete,- ALIMENTAÇÃO,lr
1263,3836766,1,6,bar e lanchonete,- ALIMENTAÇÃO,lr
1264,11469815,1,6,bar e  mercado,- ALIMENTAÇÃO,lr
1265,8731124,1,6,bar jalisco,- ALIMENTAÇÃO,lr
1266,2086008,1,6,bar do mario,- ALIMENTAÇÃO,lr
1267,8535828,1,6,lanches diversos,- ALIMENTAÇÃO,lr
1268,2554978,1,6,bar do beto,- ALIMENTAÇÃO,lr
1269,4923077,1,6,bar e churrascaria,- ALIMENTAÇÃO,lr
1270,1881094,1,6,secretaria de acao social,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1271,7017272,1,6,recinto de exposicoes,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1272,1570498,1,6,prefeitura municipal de crateus,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1273,2011128,1,6,secretaria municipal de trbalho habitaca,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1274,7669643,1,6,departamento de obras,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1275,322611,1,6,feira municipal,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1276,9718104,1,6,secretaria de obras tubarao,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1277,1111643,1,6,coordenacao municipal dos cemiterios,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1278,414184,1,6,escritorio de advogacia casa de justica,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1279,2661372,1,6,delegacia,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",lr
1280,7911841,1,6,academia espaco physicus,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1281,7696055,1,6,clube do laco,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1282,4956379,1,6,clube campestre,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1283,8202800,1,6,buffet de festas,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1284,3040544,1,6,ginasio de esporte aldo rebelo,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1285,1976257,1,6,clube,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1286,6038042,1,6,estadio de futebol floresta,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1287,8173476,1,6,academia musculacao,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1288,6923074,1,6,ginasio de esportes do conjunto esportiv,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1289,3721352,1,6,biblioteca publica municipal,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",lr
1290,5620400,1,6,toque final cabeleiros,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1291,8765584,1,6,osmar cabeleireiros,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1292,8266049,1,6,cabeleireiro,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1293,5161827,1,6,geraldo cabeleiro,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1294,4306281,1,6,salao joao cabeleireiro,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1295,10904325,1,6,cabeleireiro unissex lara hair fashion,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1296,7091862,1,6,salao de cabelereiro e unhas,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1297,7108262,1,6,salao de cabelereiro,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1298,8452424,1,6,assistencia tecnica,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1299,1062356,1,6,concerto de estofados,OUTRAS ATIVIDADES DE SERVIÇOS,lr
1300,7910107,1,6,dispensa da casa i75,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1301,9448300,1,6,casa do turista,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1302,10792407,1,6,casa de carnes,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1303,5291629,1,6,acougue casa de carnes tio joao,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1304,8457620,1,6,padaria del rey,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1305,8932673,2,6,casa do tomate seco,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1306,6272445,1,6,acougue santo antonio,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1307,3363758,1,6,casa de farinha de delzir,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1308,7499198,1,6,acougue jd santa maria,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1309,444490,1,6,casa do obergado,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",lr
1310,9309614,1,6,empresa smart sistemas,- TRANSPORTE TERRESTRE,lr
1311,8368749,1,6,transportadora tbi,- TRANSPORTE TERRESTRE,lr
1312,7959494,1,6,emresa de transporte,- TRANSPORTE TERRESTRE,lr
1313,9601132,1,6,transportes sao miguel,- TRANSPORTE TERRESTRE,lr
1314,7048969,1,6,empresa de onibus,- TRANSPORTE TERRESTRE,lr
1315,7972334,1,6,logistica general logic,- TRANSPORTE TERRESTRE,lr
1316,10795712,1,6,empresa de doces e salgados,- TRANSPORTE TERRESTRE,lr
1317,6368487,1,6,empresa de taxi,- TRANSPORTE TERRESTRE,lr
1318,7826908,1,6,empresa repres peca carro,- TRANSPORTE TERRESTRE,lr
1319,9617927,1,6,barracao de transportadora,- TRANSPORTE TERRESTRE,lr
1320,5627472,1,6,escritorio de representacao comercial,- COMÉRCIO VAREJISTA,lr
1321,1236696,1,6,comercial castelo,- COMÉRCIO VAREJISTA,lr
1322,8960590,1,6,edificio comercial,- COMÉRCIO VAREJISTA,lr
1323,4823403,1,6,comercial marinho,- COMÉRCIO VAREJISTA,lr
1324,1253476,1,6,comercial trindade,- COMÉRCIO VAREJISTA,lr
1325,5964739,1,6,pequeno predio comercial,- COMÉRCIO VAREJISTA,lr
1326,6192577,1,6,estabelecimento comercial ehrich e knaue,- COMÉRCIO VAREJISTA,lr
1327,2300264,1,6,comercial lima,- COMÉRCIO VAREJISTA,lr
1328,685097,1,6,comercial confianca,- COMÉRCIO VAREJISTA,lr
1329,8097398,1,6,escritorio comercial,- COMÉRCIO VAREJISTA,lr
1330,1670326,1,6,mercearia barroso,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",lr
