order,urban_rural,landuse_id,landuse_description,manual_label
113221,1,6,ANTIGA IGREJA BATISTA,DESOCUPADO
19125,2,6,ANTIGA IGREJA DA MALACACETA VAGO,DESOCUPADO
221381,2,6,ANTIGA IGREJA DE SAO JOSE,DESOCUPADO
347229,2,6,ANTIGA IMOBILIARIA,DESOCUPADO
157386,1,6,ANTIGA INDAIA,DESOCUPADO
3989,2,6,ANTIGA INDUSTRIA DE MARMELO,DESOCUPADO
505360,1,6,ANTIGA JGF,DESOCUPADO
538630,1,6,ANTIGA JM MADEIRAS,DESOCUPADO
5671,1,6,ANTIGA LAN HOUSE,DESOCUPADO
357224,1,6,ANTIGA LANCHONETE,DESOCUPADO
449544,2,6,ANTIGA LANCHONETE DO BETINHO,DESOCUPADO
405738,1,6,ANTIGA LANCHONETE VAGO,DESOCUPADO
483779,1,6,ANTIGA LAVANDERIA,DESOCUPADO
205284,1,6,ANTIGA LEITEIRA,DESOCUPADO
81057,1,6,ANTIGA LOCADORA GARCIA,DESOCUPADO
391110,1,6,ANTIGA LOJA,DESOCUPADO
425834,1,6,ANTIGA LOJA ATUALMENTE VAGA,DESOCUPADO
446911,1,6,ANTIGA LOJA DE MATERIAL D CONSTRUCAO,DESOCUPADO
374181,1,6,ANTIGA LOJA DE MOVEIS,DESOCUPADO
358405,1,6,ANTIGA LOJA DE PECAS PARA BICICLETA,DESOCUPADO
173830,1,6,ANTIGA LOJA DE ROUPA,DESOCUPADO
139742,1,6,ANTIGA LOJA DE ROUPAS,DESOCUPADO
255291,1,6,ANTIGA LOJA SIMONE DECORACOES,DESOCUPADO
569973,1,6,ANTIGA LOJAS COLOMBO,DESOCUPADO
561845,1,6,ANTIGA LOTERICA,DESOCUPADO
4447,1,6,ANTIGA MACONARIA FECHADA,DESOCUPADO
72105,1,6,ANTIGA MADEREIRA,DESOCUPADO
557866,1,6,ANTIGA MAQUINA ARROZ,DESOCUPADO
287561,2,6,ANTIGA MAQUINA DE ARROZ,DESOCUPADO
414160,1,6,ANTIGA MAQUINA DE ARROZ VAGA,DESOCUPADO
257766,2,6,ANTIGA MAQUINA DE CAFE,DESOCUPADO
102262,1,6,ANTIGA MARCENARIA,DESOCUPADO
567445,1,6,ANTIGA MASTER OTICA,DESOCUPADO
118276,1,6,ANTIGA MERCEARIA,DESOCUPADO
284850,1,6,ANTIGA MERCEARIA DA ELZA,DESOCUPADO
181903,2,6,ANTIGA MERCEARIA DE PRODUTOS ALIMENTICIO,DESOCUPADO
569263,1,6,ANTIGA MERCEARIA MERCANTIL,DESOCUPADO
162632,1,6,ANTIGA MERCIARIA,DESOCUPADO
454473,2,6,ANTIGA MINERACAO DE MANGANES,DESOCUPADO
131212,1,6,ANTIGA MY WAY VAGO,DESOCUPADO
91792,2,6,ANTIGA OFICINA,DESOCUPADO
471352,1,6,ANTIGA OFICINA LOJA VAGA,DESOCUPADO
192783,1,6,ANTIGA OLARIA DESATIVADA,DESOCUPADO
238970,1,6,ANTIGA OLVEPAR,DESOCUPADO
5895,1,6,ANTIGA PADARIA,DESOCUPADO
63353,1,6,ANTIGA PADARIA NOVA UNIAO,DESOCUPADO
485444,1,6,ANTIGA PANIFICADORA QUITANDELA,DESOCUPADO
182681,1,6,ANTIGA PIZZARIA,DESOCUPADO
162488,1,6,ANTIGA PREFEITURA,DESOCUPADO
516655,1,6,ANTIGA PREFEITURA DO DISTRITO,DESOCUPADO
305515,1,6,ANTIGA PREFEITURA E ATUAL ACOMODACAO DA,DESOCUPADO
134846,1,6,ANTIGA PREFEITURA MUNICIAL,DESOCUPADO
434306,1,6,ANTIGA PROLAC,DESOCUPADO
182328,2,6,ANTIGA QUADRA DE ESPORTE,DESOCUPADO
567784,2,6,ANTIGA QUEGEIRA,DESOCUPADO
40846,1,6,ANTIGA RGE,DESOCUPADO
7305,1,6,ANTIGA SABOR ALIMENTOS,DESOCUPADO
187434,1,6,ANTIGA SALA COMERCIAL,DESOCUPADO
22717,1,6,ANTIGA SAPATARIA,DESOCUPADO
491292,1,6,ANTIGA SECRETARIA PAROQUIAL,DESOCUPADO
316085,1,6,ANTIGA SEDE CTG TERRA DE UM POVO,DESOCUPADO
277538,2,6,ANTIGA SEDE DA USINA PEIXE,DESOCUPADO
22499,1,6,ANTIGA SEDE DO SINDICATO DOS TRABALHADOR,DESOCUPADO
148124,1,6,ANTIGA SERRARIA,DESOCUPADO
84098,1,6,ANTIGA SERRARIA GIOTTO,DESOCUPADO
291815,2,6,ANTIGA SERRARIA JOAO MACHADO DA SILVA,DESOCUPADO
127289,1,6,ANTIGA SORVETERIA,DESOCUPADO
44736,1,6,ANTIGA SOVETERIA,DESOCUPADO
47957,2,6,ANTIGA SUB STACAO,DESOCUPADO
67287,1,6,ANTIGA TELASA,DESOCUPADO
166019,2,6,ANTIGA TELEBAHIA,DESOCUPADO
349580,1,6,ANTIGA TELEBRASILIA BRASIL TELECON,DESOCUPADO
563416,1,6,ANTIGA TELECEARA DESATIVADO,DESOCUPADO
441599,1,6,ANTIGA TELEFONICA,DESOCUPADO
12763,2,6,ANTIGA TELEGOIAS,DESOCUPADO
227,1,6,ANTIGA TELEMAR,DESOCUPADO
44718,1,6,ANTIGA TELEPISA,DESOCUPADO
286542,1,6,ANTIGA TELPA,DESOCUPADO
157467,2,6,ANTIGA TELPE,DESOCUPADO
387827,1,6,ANTIGA TEPECARIA KIARA VAGO,DESOCUPADO
397489,1,6,ANTIGA TORNEARIA,DESOCUPADO
401568,1,6,ANTIGA ULTRAGAZ,DESOCUPADO
35894,1,6,ANTIGA UNIAO,DESOCUPADO
529765,1,6,ANTIGA UNIDADE POLICIAL DE LUSTOSA,DESOCUPADO
472506,1,6,ANTIGA USINA,DESOCUPADO
150068,2,6,ANTIGA USINA DE ARROZ,DESOCUPADO
246322,1,6,ANTIGA USINA TERMOELETRICA DE JUTAI,DESOCUPADO
82666,1,6,ANTIGA VEILOZTER,DESOCUPADO
450031,1,6,ANTIGA VENDA,DESOCUPADO
374942,1,6,ANTIGAS INSTALACOES ELETRONICA,DESOCUPADO
88049,1,6,ANTIGO  BRADESCO EM  REFORMA,DESOCUPADO
95174,2,6,ANTIGO  POSTO  TELEFONICO,DESOCUPADO
25905,1,6,ANTIGO ABATEDOURO,DESOCUPADO
78542,2,6,ANTIGO ACOUGUE,DESOCUPADO
85211,1,6,ANTIGO ACOUGUE ADALBERTO,DESOCUPADO
195640,1,6,ANTIGO ALMOXARIFADO,DESOCUPADO
349909,1,6,ANTIGO ARMAZEM,DESOCUPADO
189043,1,6,ANTIGO ATELIE DE COSTURA PONTO A PONTO,DESOCUPADO
235605,1,6,ANTIGO BANANA PASTEL,DESOCUPADO
13684,1,6,ANTIGO BAR,DESOCUPADO
379190,2,6,ANTIGO BAR  DE CESAR,DESOCUPADO
473679,2,6,ANTIGO BAR DA PICARRA,DESOCUPADO
484310,2,6,ANTIGO BAR DE REVENDA DE BEBIDAS,DESOCUPADO
339750,2,6,ANTIGO BAR DO BURIL,DESOCUPADO
365062,2,6,ANTIGO BAR DO EDUARDO,DESOCUPADO
221429,1,6,ANTIGO BAR DO ENEAS,DESOCUPADO
577630,2,6,ANTIGO BAR DO FLAMENGO,DESOCUPADO
4479,1,6,ANTIGO BAR DO GILSON,DESOCUPADO
111011,1,6,ANTIGO BAR DOS MOTORISTAS,DESOCUPADO
376708,2,6,ANTIGO BAR ESTRELA GUIA,DESOCUPADO
474896,1,6,ANTIGO BAR OITI,DESOCUPADO
84319,2,6,ANTIGO BAR Q VIROU ESCOLA,DESOCUPADO
8839,2,6,ANTIGO BARRACAO DE ARROZ,DESOCUPADO
133120,2,6,ANTIGO BARRACAO DE BICHO DA SEDA,DESOCUPADO
4432,2,6,ANTIGO BARRCA0 DE CONPRA DE LAGOSTO,DESOCUPADO
67198,1,6,ANTIGO BESC,DESOCUPADO
82085,1,6,ANTIGO BINGO,DESOCUPADO
71156,1,6,ANTIGO BOTECO EPOCA DE JARRAO,DESOCUPADO
282071,1,6,ANTIGO CASARAO DO TEATRO,DESOCUPADO
298333,1,6,ANTIGO CENTRAL COPIAS,DESOCUPADO
447827,1,6,ANTIGO CENTRO DE IDOSOS INATIVO,DESOCUPADO
214803,1,6,ANTIGO CINEMA,DESOCUPADO
88474,1,6,ANTIGO CINEMA FACHADO,DESOCUPADO
81511,1,6,ANTIGO CLUBE,DESOCUPADO
502125,2,6,ANTIGO CLUBE DE FESTAS,DESOCUPADO
529144,2,6,ANTIGO CLUBE DE FORRO,DESOCUPADO
408793,1,6,ANTIGO CLUBE DOS SOLTEIROS,DESOCUPADO
271447,2,4,ANTIGO COLEGIO,DESOCUPADO
441288,2,6,ANTIGO COLEGIO,DESOCUPADO
247175,1,6,ANTIGO COLEGIO ESPERANDO ALGUEM ALUGAR,DESOCUPADO
153169,1,6,ANTIGO COMERCIO,DESOCUPADO
211237,1,6,ANTIGO COMERCIO DE CEREAIS,DESOCUPADO
366515,2,3,ANTIGO COMERCIO DO CAMPO DE FUTEBOL,DESOCUPADO
285737,1,6,ANTIGO COMITE,DESOCUPADO
459433,1,6,ANTIGO CONSELHO TUTELAR,DESOCUPADO
493600,1,6,ANTIGO CORREIO,DESOCUPADO
66747,1,6,ANTIGO CORREIO EM FRENTE A CASA AZUL,DESOCUPADO
184165,2,3,ANTIGO CURAL,DESOCUPADO
269226,1,6,ANTIGO DEPISITO DE GAS,DESOCUPADO
34707,1,6,ANTIGO DEPOSITO,DESOCUPADO
70339,1,6,ANTIGO DEPOSITO DE AGUA,DESOCUPADO
576987,2,6,ANTIGO DEPOSITO DE BEBIDAS,DESOCUPADO
132397,2,6,ANTIGO DEPOSITO DE GRAOS,DESOCUPADO
366634,1,6,ANTIGO DEPOSITO DE MATERIAL DE CONSTRUCA,DESOCUPADO
65989,1,6,ANTIGO DEPOSITO DO BAR,DESOCUPADO
565661,1,6,ANTIGO DEPOSITO DO BRASIL GAS,DESOCUPADO
570148,1,6,ANTIGO DESCASCADEIRA DE GRAO,DESOCUPADO
506163,1,6,ANTIGO DETRAN,DESOCUPADO
419666,2,3,ANTIGO ENGENHO E CRIACA DE GADO,DESOCUPADO
19750,1,6,ANTIGO ESCRITORIO,DESOCUPADO
349414,1,6,ANTIGO ESCRITORIO ADVOCACIA,DESOCUPADO
540808,1,6,ANTIGO ESCRITORIO DA ERCAL VAGO,DESOCUPADO
521304,1,6,ANTIGO ESCRITORIO DA FABRICA DE DOCES ZU,DESOCUPADO
33017,1,6,ANTIGO ESCRITORIO DO SINDICATO DOS TRABA,DESOCUPADO
543472,1,6,ANTIGO ESPETIM DA HORA,DESOCUPADO
145187,2,6,ANTIGO ESTABELECIMENTO DE ENSINO,DESOCUPADO
308684,1,4,ANTIGO ESTABELECIMENTO DE ENSINO,DESOCUPADO
389111,1,6,ANTIGO ESTABELECIMENTO FECHADO,DESOCUPADO
305674,1,6,ANTIGO ESTACIONAMENTO DA AMBEV,DESOCUPADO
339153,1,6,ANTIGO ESTACIONAMENTO DE ONIBUS,DESOCUPADO
214593,1,6,ANTIGO FRIGORIFICO,DESOCUPADO
308947,2,6,ANTIGO FRIGORIFICO E BAR,DESOCUPADO
6471,2,6,ANTIGO GRUPO ESCOLA,DESOCUPADO
106702,2,4,ANTIGO GRUPO ESCOLAR,DESOCUPADO
577407,2,6,ANTIGO GRUPO ESCOLAR,DESOCUPADO
502276,1,6,ANTIGO GUICHO,DESOCUPADO
564171,1,6,ANTIGO HEMPOPE,DESOCUPADO
516898,1,5,ANTIGO HOSPITAL ABANDONADO,DESOCUPADO
351766,1,6,ANTIGO HOTEL PANORAMICO,DESOCUPADO
36694,1,6,ANTIGO INDEA,DESOCUPADO
501806,2,6,ANTIGO INFOCENTRO,DESOCUPADO
387002,1,6,ANTIGO IRA SOM,DESOCUPADO
111530,1,6,ANTIGO LAVA JATO DESATIVADO,DESOCUPADO
216734,1,6,ANTIGO LOCAL CASA DE SHOW,DESOCUPADO
242851,1,6,ANTIGO LOGOS,DESOCUPADO
538603,1,6,ANTIGO LOJA BEBIDAS,DESOCUPADO
447556,1,6,ANTIGO LOJA DE ACABAMENTOS,DESOCUPADO
240784,1,6,ANTIGO MATADOURO,DESOCUPADO
519723,2,3,ANTIGO MATADOURO,DESOCUPADO
173407,2,6,ANTIGO MATADOURO DE BONIFACIO,DESOCUPADO
440972,2,3,ANTIGO MATADOURO MUNICIPAL,DESOCUPADO
19981,1,6,ANTIGO MERCADINHO,DESOCUPADO
328500,1,6,ANTIGO MERCADO,DESOCUPADO
553125,1,6,ANTIGO MERCADO PUBLICO,DESOCUPADO
95748,1,6,ANTIGO MERCADO SAO MIGUEL,DESOCUPADO
411222,1,6,ANTIGO MOINHO,DESOCUPADO
559816,1,6,ANTIGO NAART DECORACOES,DESOCUPADO
370243,1,6,ANTIGO PATIO DA POLICIA,DESOCUPADO
447250,2,4,ANTIGO PETI,DESOCUPADO
80105,1,6,ANTIGO PNR,DESOCUPADO
508854,1,6,ANTIGO PONTO DE VENDA DE CERVEJA,DESOCUPADO
330222,1,6,ANTIGO POSTO,DESOCUPADO
53080,1,6,ANTIGO POSTO BRIGADA MILITAR,DESOCUPADO
52778,1,6,ANTIGO POSTO DE DENTISTA,DESOCUPADO
194544,1,6,ANTIGO POSTO DE GASOLINA,DESOCUPADO
60940,2,6,ANTIGO POSTO DE SAUDE,DESOCUPADO
125459,2,5,ANTIGO POSTO DE SAUDE,DESOCUPADO
351289,2,6,ANTIGO POSTO DE TELEFONE,DESOCUPADO
29948,1,6,ANTIGO POSTO LOJA DE MOVEIS,DESOCUPADO
29826,2,6,ANTIGO POSTO RTELEFONICO,DESOCUPADO
71629,2,6,ANTIGO POSTO TELEFONICO,DESOCUPADO
162846,1,6,ANTIGO PREDIO DA AES SUL,DESOCUPADO
389344,1,6,ANTIGO PREDIO DA AJSM,DESOCUPADO
498911,1,6,ANTIGO PREDIO DOS CORREIOS VAGO,DESOCUPADO
179591,1,6,ANTIGO PREDIO LEITZ,DESOCUPADO
569201,1,6,ANTIGO PSF,DESOCUPADO
208291,2,6,ANTIGO PSTIM BARRACAO,DESOCUPADO
290131,1,6,ANTIGO RESTAURANTE HJ COMITE POLITICO PS,DESOCUPADO
105453,1,6,ANTIGO SACOLAO,DESOCUPADO
180838,1,6,ANTIGO SALAO,DESOCUPADO
154524,1,6,ANTIGO SALAO DE BAILE,DESOCUPADO
5149,1,6,ANTIGO SALAO DE BELEZA,DESOCUPADO
536937,1,6,ANTIGO SALAO DE CABELEREIRO,DESOCUPADO
263405,1,6,ANTIGO SALAO DE FESTAS,DESOCUPADO
386738,1,6,ANTIGO SINDICATO,DESOCUPADO
175934,1,6,ANTIGO SINDICATO DOS TRABALHADORES RURAI,DESOCUPADO
503894,1,6,ANTIGO SUPERMERCADO SOLUZ,DESOCUPADO
321735,1,6,ANTIGO SUPRMERCADO PRECO BOM,DESOCUPADO
102066,2,6,ANTIGO TANQUE DE LEITE,DESOCUPADO
152256,2,6,ANTIGO TRASPORTE DA USINA,DESOCUPADO
392275,1,6,ANTIGO VELORIO,DESOCUPADO
198965,1,6,ANTIGO VESTIARIO VAGO,DESOCUPADO
404305,1,6,ANTIGUIDADE LEILAO DE ARTE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
374407,1,6,ANTIGUIDADES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
206317,1,6,ANTIGUIDADES BALALAIKA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
435289,2,6,ANTINGA CASA DE FARINHA,DESOCUPADO
163355,1,6,ANTIQUARIO,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
445058,1,6,ANTIQUARIO ALFEU,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
541999,1,6,ANTIQUARIO ARTE RENOVADA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
26225,1,6,ANTIQUARIO BAR E RESTAURANTE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
112450,1,6,ANTIQUARIO CENTRAL MOVEIS PARA DECORACAO,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
344840,1,6,ANTIQUARIO E CAFETERIA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
30821,1,6,ANTONIO MIGUEL SOBRAL SUCATAS,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
206602,1,6,ANTONIO VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
450115,1,6,ANTUNES COIFEIUR,OUTRAS ATIVIDADES DE SERVIÇOS
85871,1,6,AP DOS SANTOS MERCEARIA,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS"
495455,1,6,AP SOUSA VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
190114,1,6,AP7 OBRAS E PROJETOS,CONSTRUÇÃO
97393,1,6,APARECIDA ROUPAS E ACESSORIOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
213252,1,6,APICE CONSTRUTORA,CONSTRUÇÃO
95,1,6,APN ENGENHARIA MATERIAIS DE CONSTRUCAO,CONSTRUÇÃO
471759,1,6,APOLO ARTES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
128804,1,6,ARACUAI MATERIAL DE CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
421180,1,6,ARAGUAIA CONSTRUCOES,CONSTRUÇÃO
488085,1,6,ARAMIX CONSTRUTORA,CONSTRUÇÃO
554890,1,6,ARAUJO CONSTRUCOES,CONSTRUÇÃO
578027,1,6,ARAUJO DISTRIBUIDORA DE BEIDAD,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
368141,1,6,ARAUJO FERRO CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
509603,1,6,ARCO IRES MODAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
160293,1,6,ARCO IRIS LOJA DE ROUPAS FEMININAS E MAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
357462,2,6,ARCO IRIS MODAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
78211,1,6,ARCOIRIS MODAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
82518,1,6,ARDOSIA CONSTRUCOES,CONSTRUÇÃO
442552,1,6,AREA EM CONSTRUCAO FRENTE E ESQUINA,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
114816,1,6,AREA PORTUARIA,- TRANSPORTE AQUAVIÁRIO
154601,2,3,AREIAL,INDÚSTRIAS EXTRATIVAS
172366,1,6,AREIAL BEIRA RIO,INDÚSTRIAS EXTRATIVAS
513967,1,6,AREIAO MATERIAIS CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
163340,1,6,ARGAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
221120,1,6,ARKLIN MANUTENCA E INSTALACAO,CONSTRUÇÃO
170271,1,6,ARMANEM DE MATERIAIS DE CONSTRUCAO CIVIL,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
91680,1,6,ARMARIM,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
302275,1,6,ARMARIM 300 LOJA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
254328,1,6,ARMARINH0,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
67,1,6,ARMARINHO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
109983,2,6,ARMARINHO  CAROU VARIEDADES,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
70836,1,6,ARMARINHO  GABRIELE,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
454712,2,6,ARMARINHO  OLIVEIRA VARIEDADES,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
429601,1,6,ARMARINHO 199,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
153864,2,6,ARMARINHO 20V,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
276690,1,6,ARMARINHO 3 IRMANS,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
258312,1,6,ARMARINHO 3 IRMAOS,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
55607,1,6,ARMARINHO 3D CREDIARIO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
242049,1,6,ARMARINHO A CONCHINHA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
98224,1,6,ARMARINHO A FAVORITA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
57665,1,6,ARMARINHO A VIAGEM,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
569637,1,6,ARMARINHO AGUA FRIA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
151969,1,6,ARMARINHO ALICE,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
372353,1,6,ARMARINHO ALMEIDA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
244833,1,6,ARMARINHO AMARELINHO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
38378,1,6,ARMARINHO AMOR PERFEITO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
135214,1,6,ARMARINHO AQUARELA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
350759,1,6,ARMARINHO ARAQUEM,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
372010,1,6,ARMARINHO ARAUJO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
160568,1,6,ARMARINHO ART RESENTES,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
406746,1,6,ARMARINHO ATREVIDA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
403485,1,6,ARMARINHO BADARO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
355372,1,6,ARMARINHO BAHIA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
423564,1,6,ARMARINHO BANDEIRANES,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
225013,1,6,ARMARINHO BARRA NOVA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
216521,1,6,ARMARINHO BASSUL,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
200821,1,6,ARMARINHO BAZAR 123,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
50156,1,6,ARMARINHO BAZAR 43,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
235285,1,6,ARMARINHO BAZAR E CONSERTO DE ROUPAS,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
