ordem,uf,municipality,district,sub_district,urban_rural,landuse_id,landuse_description,categoria_cnae,dúvidas,CNAE
82545,29,17102,5,0,1,6,ARMAZEM RURAL,,,
249475,24,8003,5,0,1,6,ARMAZEM SAL REI DO CAMPO,,,
168363,41,19152,5,0,1,6,ARMAZEM SANTA ANA,,,
453261,52,8707,5,18,1,6,ARMAZEM SANTA GENOVEVA,,,
205945,21,7100,5,0,1,6,ARMAZEM SANTA RITA,,,
239983,35,50308,10,0,1,6,ARMAZEM SANTA ROSA,,,
316751,43,1636,15,0,1,6,ARMAZEM SANTA TERESINHA,,,
509436,26,7901,15,0,1,6,ARMAZEM SANTALUZIA,,,
312323,43,14902,5,0,1,6,ARMAZEM SANTO ANGELO,,,
108194,52,18300,5,0,1,6,ARMAZEM SANTO ANTONIO,,,
98417,26,7901,5,0,1,6,ARMAZEM SANTO CRISTO,,,
264474,43,406,5,10,1,6,ARMAZEM SANTOS DUMONT,,,
97583,28,6701,5,0,1,6,ARMAZEM SAO CRISTOVAO,,,
410493,43,1602,5,0,1,6,ARMAZEM SAO JORGE,,,
534425,35,49805,5,0,1,6,ARMAZEM SAO JOSE,,,
497331,26,7208,15,0,1,6,ARMAZEM SAO MIGUEL,,,
164567,35,14106,5,0,1,6,ARMAZEM SECOS E MOLHADOS,,,
573424,43,10207,7,0,1,6,ARMAZEM SECOS E MOLHADOS DAMBROS,,,
338785,43,18804,10,0,2,6,ARMAZEM SECOS MOLHADOS,,,
462080,23,13252,5,0,1,3,ARMAZEM SEDE DE FERRAMENTAS DA AGRICULTU,,,
502807,43,14407,5,13,1,6,ARMAZEM SEDELINO FEIJO,,,
230602,23,14003,5,0,1,6,ARMAZEM SEM DENOMINACAO,,,
531648,27,3304,5,0,2,6,ARMAZEM SEM ESPECIFICACAO,,,
191396,24,8102,5,9,1,6,ARMAZEM SEMTAS,,,
17941,29,33604,5,0,1,6,ARMAZEM SENHOR DO BONFIM,,,
370264,43,604,5,2,1,6,ARMAZEM SEOS E MOLHADOS,,,
62927,43,14902,5,0,1,6,ARMAZEM SEU ZE,,,
148713,50,6606,5,3,1,6,ARMAZEM SIESEM,,,
272233,23,12908,5,0,1,6,ARMAZEM SIMONE,,,
559983,43,11205,5,0,1,6,ARMAZEM SIQUEIRA,,,
150957,32,4955,5,0,2,6,ARMAZEM SIZIM BOSCHETI,,,
539318,26,11606,5,20,1,6,ARMAZEM SOLLAR,,,
461750,43,4606,5,0,1,6,ARMAZEM SOUZA,,,
536273,31,68804,5,0,1,6,ARMAZEM STO ANTONIO,,,
267286,29,19553,5,0,1,6,ARMAZEM SUPER BOX,,,
377674,51,8105,5,0,1,6,ARMAZEM TESOURO,,,
294948,15,404,5,0,1,6,ARMAZEM TIO PRAIA,,,
63071,29,19553,5,0,1,6,ARMAZEM TIO TALA,,,
485175,15,5304,5,0,2,6,ARMAZEM TIRIO,,,
514561,23,8500,10,0,2,6,ARMAZEM TOINHO,,,
358746,23,12908,5,0,1,6,ARMAZEM TOINHO THOMAS,,,
136491,31,6200,60,69,1,6,ARMAZEM TRES PODERES,,,
245581,32,3007,30,0,2,3,ARMAZEM TUIA DE CAFE,,,
115932,31,60702,5,0,2,6,ARMAZEM UNIAO,,,
168201,42,14102,5,0,1,6,ARMAZEM UTILIDADES,,,
269176,35,48500,5,0,1,6,ARMAZEM V,,,
29891,23,8104,12,0,2,6,ARMAZEM VAGO,,,
328407,41,13700,5,1,1,6,ARMAZEM VALUD,,,
102937,23,804,5,0,1,6,ARMAZEM VAOZINHO,,,
102721,26,15805,5,0,2,6,ARMAZEM VAZIO,,,
23198,26,7901,15,0,1,6,ARMAZEM VENDA,,,
236039,29,22300,20,0,2,3,ARMAZEMA FUMO,,,
209239,22,6050,5,0,2,3,ARMAZEMANENTO DA LAVOURA,,,
578099,17,15705,5,0,2,6,ARMAZEMGERAIS,,,
167601,43,11155,5,0,2,3,ARMAZEMPARALINPESAESECAJEMDESEMENTESEMAQ,,,
1817,51,2504,5,0,2,6,ARMAZEN,,,
29792,25,16003,5,0,2,3,ARMAZEN,,,
295738,15,1709,5,0,2,6,ARMAZEN  DE OSTRA,,,
164415,43,4507,15,0,2,6,ARMAZEN ALTO ALEGRE,,,
317622,31,18809,10,0,1,6,ARMAZEN CEREAIS,,,
562429,27,4500,10,0,1,6,ARMAZEN COCO,,,
125408,25,16300,15,0,2,3,ARMAZEN D CRIACAO D BOVINOS,,,
395226,51,6372,10,0,1,6,ARMAZEN DE ADUBO,,,
179586,23,200,5,0,2,6,ARMAZEN DE ADUBOS,,,
99181,32,4708,5,0,2,3,ARMAZEN DE CAFE,,,
300440,32,1506,30,0,2,6,ARMAZEN DE CAFE,,,
408365,29,17334,5,0,2,3,ARMAZEN DE CAPIM,,,
286952,26,15607,5,0,1,6,ARMAZEN DE CEREAIS,,,
257114,27,3601,5,0,1,6,ARMAZEN DE COCO,,,
119642,12,500,5,0,1,6,ARMAZEN DE COMPRA DE CASTANHA,,,
569683,26,11606,5,22,1,6,ARMAZEN DE CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,,
157006,26,5608,8,0,2,6,ARMAZEN DE FERRAMEMTAS,,,
452411,32,1308,5,0,1,6,ARMAZEN DE FERRAMENTAS,,,
348860,35,50209,5,0,2,6,ARMAZEN DE FERREMENTAS AGRICOLAS,,,
573726,31,41108,5,0,1,6,ARMAZEN DE FRIOS,,,
416832,43,17103,5,0,1,6,ARMAZEN DE GENEROS ALIMENTICIOS E ACOUGU,,,
52669,33,2809,5,0,1,6,ARMAZEN DE GENEROS ALIMENTICIOS EM GERAL,,,
197433,32,5002,5,12,1,6,ARMAZEN DE GRANITO,,,
249368,52,13756,5,0,2,6,ARMAZEN DE GRAOS,,,
141558,26,14600,5,0,2,3,ARMAZEN DE GUARDAR CEREAIS,,,
71630,25,3555,5,0,2,6,ARMAZEN DE GUARDAR MATERIAIS,,,
145233,25,3555,5,0,2,6,ARMAZEN DE GUARDAR RACAO,,,
11898,42,17501,5,0,2,6,ARMAZEN DE MILHO DA COPERDIA,,,
236358,17,8205,5,0,2,6,ARMAZEN DE PRODUTOS AGRICOLAS,,,
420851,42,1208,5,0,2,6,ARMAZEN DE RACAO,,,
240795,24,1602,5,0,2,3,ARMAZEN DE RACAO DE ANIMAIS,,,
285825,52,1603,5,0,1,6,ARMAZEN DE SECOS E MOLHADOS,,,
329304,43,20321,15,0,2,6,ARMAZEN DE SEMENTES,,,
192315,33,5000,30,0,2,6,ARMAZEN DE VERDURA,,,
89449,50,2951,5,0,1,6,ARMAZEN DO GOVERNO,,,
379440,26,15805,5,0,2,6,ARMAZEN DO VARDE,,,
41645,28,308,5,0,1,6,ARMAZEN DOS TOLDOS,,,
230521,25,10907,5,0,1,6,ARMAZEN DUTRA,,,
107447,50,7901,5,0,2,6,ARMAZEN E BENEFICIADORA DE CEREAIS,,,
323261,32,5309,5,6,1,6,ARMAZEN ECHADO,,,
28726,31,18601,10,3,1,6,ARMAZEN FECHADO,,,
6624,29,28901,10,0,2,6,ARMAZEN GRAOS,,,
88814,52,13806,5,0,1,6,ARMAZEN LIDERANCA,,,
568042,43,9308,5,0,1,6,ARMAZEN MAYENS,,,
486927,29,27408,5,22,1,6,ARMAZEN MEREARIA,,,
501097,24,1453,5,0,1,6,ARMAZEN PARA DEPOSITO DE RACAO,,,
132847,43,14902,5,0,1,6,ARMAZEN PERECIVEIS,,,
97658,35,15350,5,0,1,6,ARMAZEN PET SHOP,,,
181946,41,4808,5,0,1,6,ARMAZEN PORTUGUES,,,
324046,43,21303,5,0,1,6,ARMAZEN QUERENCIA,,,
193276,33,5802,5,0,1,6,ARMAZEN RECANTO DA PONTE,,,
22913,52,8004,15,0,1,6,ARMAZEN SANTO ANTONIO,,,
151212,43,7005,5,0,1,6,ARMAZEN VACCARO,,,
481931,24,1453,5,0,1,6,ARMAZEN VAGO,,,
251352,29,32200,5,0,1,6,ARMAZEN VENDA DE COISAS VELHAS,,,
81450,35,50308,60,0,1,6,ARMAZENA CADEIRAS BUFFET,,,
396571,35,28601,5,0,2,3,ARMAZENA CAFE,,,
7104,43,14472,5,0,2,3,ARMAZENA E COMERCIALIZA LEITE,,,
180974,35,37800,5,0,2,6,ARMAZENA EQUIPAMENTOS,,,
485664,27,5408,5,0,2,6,ARMAZENA FARINHA,,,
223101,35,2002,5,0,2,6,ARMAZENA MAQUINAS,,,
16782,43,15552,5,0,2,3,ARMAZENA MILHO,,,
131158,31,1607,5,0,1,6,ARMAZENA MOVEIS USADOS,,,
98570,43,14555,5,0,2,3,ARMAZENA PRODUTOS AGRICULA CRIACAO DE AN,,,
385592,43,14555,5,0,2,3,ARMAZENA PRODUTOS AGRICULAS CRIACAO ANIM,,,
536544,43,14555,5,0,2,3,ARMAZENA PRODUTOS AGRICULAS ORDENHA DE L,,,
468147,43,14555,5,0,2,3,ARMAZENA PRODUTOS AGRICULAS TRATAR O GAD,,,
409654,16,303,5,0,1,6,ARMAZENA PRODUTOS VEVDIDOS NA FEIRA,,,
95895,43,8805,10,0,2,3,ARMAZENADOR,,,
497821,42,10407,5,0,2,3,ARMAZENADOR DE GRAOS,,,
431105,43,15750,5,0,2,3,ARMAZENADOR DE MILHO,,,
313866,31,34608,5,0,2,3,ARMAZENAENTO FENO,,,
568330,35,50308,89,0,1,6,ARMAZENAGE DE PAPEIS,,,
55078,35,50308,93,0,1,6,ARMAZENAGEM,,,
53036,31,13602,5,0,2,3,ARMAZENAGEM CAFE,,,
524625,42,16800,5,0,2,3,ARMAZENAGEM DE ALIMENTOS,,,
120771,35,37008,5,0,2,6,ARMAZENAGEM DE CAFE,,,
548238,31,39409,5,0,2,6,ARMAZENAGEM DE CARVAO,,,
391313,41,7504,5,0,2,6,ARMAZENAGEM DE CEREAIS E MAQINAS,,,
254767,43,13086,5,0,2,6,ARMAZENAGEM DE FRUTAS,,,
139948,41,4808,5,0,1,6,ARMAZENAGEM DE GRAOS,,,
170132,43,22202,5,0,2,3,ARMAZENAGEM DE GRAOS,,,
316162,41,3354,5,0,2,3,ARMAZENAGEM DE IMPLEMENTOS AGRICOLAS,,,
569930,41,3305,5,0,1,6,ARMAZENAGEM DE MATERIAIS PARA CONSTRUCAO,,lu: como fica armazém: pode ser de qq empresa de qq ramo,
3153,11,15,25,0,2,6,ARMAZENAGEM DE MILHO,,,
91526,42,16800,5,0,2,3,ARMAZENAGEM DE MILHO,,,
283656,32,2306,5,0,2,3,ARMAZENAGEM DE MILHO E CAFE,,,
226772,32,1902,10,0,2,3,ARMAZENAGEM DE PRODUCAO,,,
318397,31,52808,5,0,1,6,ARMAZENAGEM DE RACAO,,,
3934,43,14407,5,15,1,6,ARMAZENAGEM EM GERAL,,,
362341,50,7695,5,0,2,3,ARMAZENAGEN DE CEREAIS,,,
3779,43,14506,5,0,2,3,ARMAZENAGENS DE MILHO,,,
540393,42,18400,5,0,2,3,ARMAZENAMEMTO DE FUMO,,,
20506,33,4557,5,29,1,6,ARMAZENAMEMTO DE MATERIAL RECICLAVEL,,,
575248,35,21200,5,0,1,6,ARMAZENAMENTE DE INSUMOS AGRICOLA,,,
1394,22,2406,5,0,1,6,ARMAZENAMENTO,,,
349704,29,28901,10,0,2,3,ARMAZENAMENTO,,,
73750,41,26009,5,0,2,3,ARMAZENAMENTO CEREAIS,,,
545787,35,21705,10,0,2,6,ARMAZENAMENTO CEREAIS,,,
436565,33,4557,5,16,1,6,ARMAZENAMENTO DA EMPRESA,,,
379702,41,4204,5,0,1,6,ARMAZENAMENTO DA PRODUCAO,,,
35790,28,6008,5,0,2,3,ARMAZENAMENTO DA RACAO BOVINA,,,
230497,51,6307,5,0,1,6,ARMAZENAMENTO DE ARROZ,,,
192801,35,37800,5,0,2,3,ARMAZENAMENTO DE CEBOLAS,,,
83071,27,2900,5,0,2,6,ARMAZENAMENTO DE CEREAIS,,,
268534,41,28534,5,0,2,6,ARMAZENAMENTO DE EQUIPAMENTOS AGRICULAS,,,
31602,31,39201,30,0,2,6,ARMAZENAMENTO DE FERRAMENTAS,,,
91839,29,30766,5,0,2,3,ARMAZENAMENTO DE GRAOS,,,
159846,17,9302,5,0,2,6,ARMAZENAMENTO DE GRAOS,,,
232607,29,27606,5,0,2,3,ARMAZENAMENTO DE LEITE,,,
194342,43,12401,5,0,1,6,ARMAZENAMENTO DE MADEIRAS,,,
293197,33,2403,5,5,1,6,ARMAZENAMENTO DE MATERIAIS,,,
339265,42,16800,5,0,2,3,ARMAZENAMENTO DE MILHO,,,
226340,42,16800,5,0,2,3,ARMAZENAMENTO DE MILHO E FEIJAO,,,
7204,22,11100,5,0,1,6,ARMAZENAMENTO DE PRODUTOS,,,
294281,43,19711,5,0,2,3,ARMAZENAMENTO DE PRODUTOS AGRICOLAS,,,
107096,23,9409,20,0,2,3,ARMAZENAMENTO DE PRODUTOS AGRICULAS,,,
11932,35,15129,5,0,2,3,ARMAZENAMENTO DE RACAO,,,
122313,26,104,5,0,1,6,ARMAZENAMENTO DE RACAO,,,
71850,31,56908,5,0,2,6,ARMAZENAMENTO DE RACAO E EQUIPAMENTOS,,,
549195,35,8108,5,0,1,6,ARMAZENAMENTO DE SUCATAS,,,
280175,42,3600,5,0,1,6,ARMAZENAMENTO E GARAGEM,,,
349059,35,35804,5,0,2,6,ARMAZENAMENTO GRAOS,,,
317120,43,10900,5,0,1,6,ARMAZENAMENTO LATICINIO,,,
505631,31,31703,5,0,2,6,ARMAZENAMENTO LEITE,,,
234661,29,17334,5,0,2,3,ARMAZENAMENTO SIMPLES DE RECURSOS RURAIS,,,
314521,35,28601,5,0,2,3,ARMAZENAMENTOS,,,
388987,25,7705,5,0,2,3,ARMAZENAMETO DE LIGUMES,,,
215497,41,7009,5,0,2,6,ARMAZENAR CAFE,,,
393308,35,28601,5,0,2,3,ARMAZENAR CAFE,,,
365719,35,19709,10,0,2,6,ARMAZENAR CAIXARIAS,,,
126351,29,31905,5,0,2,6,ARMAZENAR COURO,,,
439870,42,10902,5,0,2,3,ARMAZENAR FUMO,,,
329078,42,7304,5,0,1,6,ARMAZENAR MATERIAIS DE CONSTRUCAO,,lu: como fica armazém: pode ser de qq empresa de qq ramo,
230691,35,30300,5,0,2,6,ARMAZENAR MILHO,,,
252283,43,10009,5,0,2,3,ARMAZENAR PRODUTOS AGRICOLAS,,,
152293,27,5309,5,0,2,6,ARMAZENAR RACAO,,,
464929,43,20701,5,0,2,3,ARMAZENAR TABACO,,,
102182,41,7009,5,0,2,3,ARMAZENARCAFE,,,
335205,29,24652,5,0,1,6,ARMAZENHO,,,
252322,23,9300,45,0,2,3,ARMAZENS,,,
208561,50,2407,10,0,2,6,ARMAZENS DE GRAOS BIAZI,,,
424394,23,2404,32,0,2,3,ARMAZENS DE LEGUMES,,,
499456,26,11606,5,18,1,6,ARMAZENS DO PORTO,,,
518262,27,4302,5,12,1,6,ARMAZENS E TRANSPORTES,,,
114020,31,51503,5,0,1,6,ARMAZENS GERAIS,,,
26827,43,14308,5,0,1,3,ARMAZENS PARA SEMENTES MOEGA,,,
250422,31,28709,5,0,1,6,ARMAZENS RIBEIRO DO VALE,,,
441937,29,31004,5,0,1,6,ARMAZENS VAGO,,,
108791,15,5502,5,0,1,6,ARMAZENZINHO,,,
237001,22,11001,5,0,2,6,ARMAZER DE ARROZ,,,
29527,31,45851,5,0,1,6,ARMAZIM ORATORIOS,,,
130294,22,1051,5,0,2,6,ARMAZM,,,
507425,31,6200,25,61,1,6,ARMECANICA AUTOMOTIVA DISAO CAR,,,
307942,23,4269,7,0,2,6,ARMEZEM,,,
370438,25,13968,5,0,1,6,ARMEZEM DE TATIN,,,
275696,13,2603,5,10,1,6,ARMOR BRASIL INDUSTRIA E COMERCIO LTDA,,,
283121,31,29806,10,0,1,6,ARMRINHO,,,
223659,32,201,5,0,1,6,ARMRINHO REZENDE,,,
276410,22,6209,5,0,2,6,ARMZEM,,,
551062,23,10308,20,0,2,6,ARMZEM DE FEIJAO,,,
155975,25,2003,5,0,2,6,ARMZEM DE RACAO ANIMAML,,,
569753,29,33455,5,0,1,6,ARMZEM OLIVEIRA,,,
529813,42,15653,5,0,1,6,ARMZEN,,,
477182,24,3905,5,0,2,6,ARNAZEM,,,
439305,43,21808,20,0,1,6,ARNAZEM MANCHINHA,,,
131271,52,8707,5,13,1,6,ARNO PECAS ASSISTENCIA TECNICA,,,
196417,29,3201,5,0,1,6,ARNO PECAS E SERVICOS,,,
225118,21,7407,5,0,1,6,ARO MODAS,,,
542856,31,46206,5,0,2,3,AROCULTURA,,,
249758,33,4557,5,11,1,6,AROEIRA ARQUITETURA,,,
10221,31,48301,5,0,2,3,AROGROPECUAIO,,,
96664,11,205,5,6,1,6,AROM,,,
438963,35,17505,5,0,1,6,AROMA  COSMETICOS,,,
436710,26,11606,5,22,1,6,AROMA DIVINO,,,
569023,35,50308,94,0,1,6,AROMA PERFUMARIA,,,
113,15,1402,60,0,1,6,ARON,,,
68405,29,25303,5,0,2,3,AROPECUARIO,,,
476712,52,18805,5,0,1,3,AROZANOTO DEFENSIVOS AGRICOLAS,,,
156714,35,47809,5,0,1,6,ARPA CALCADOS,,,
72913,31,21605,5,0,1,6,ARQUDIOCESE DE DIAMANINA,,,
387935,43,1057,5,0,1,6,ARQUITETA,,,
255496,41,28104,5,0,1,6,ARQUITETA MICHELLE,,,
204200,43,14803,5,0,1,6,ARQUITETA URBANISTA DESIGER INTERIORES,,,
339403,43,19901,5,0,1,6,ARQUITETAR,,,
178996,43,5108,5,10,1,6,ARQUITETO,,,
412322,35,45803,5,0,1,6,ARQUITETO MARCO ANTONIO,,,
70582,41,6902,5,1,1,6,ARQUITETOS ASSOCIADOS,,,
11390,35,57105,5,0,1,6,ARQUITETURA,,,
389884,50,2951,5,0,1,6,ARQUITETURA BREDA,,,
382560,43,13409,5,0,1,6,ARQUITETURA DE INTERIORES,,,
144787,41,6902,5,1,1,6,ARQUITETURA E ADVOCACIA,,,
370063,35,39806,5,0,1,6,ARQUITETURA E CONSRUCAO T E S,,,
5680,42,4509,5,0,1,6,ARQUITETURA E ENGENHARIA,,,
195051,52,8707,5,15,1,6,ARQUITETURA E ENGENHARIA BRAZ CAMPOS,,,
525589,50,3702,5,0,1,6,ARQUITETURA E ENGENHARIA RADIAL,,,
428756,35,50308,32,0,1,6,ARQUITETURA E GESTAO PATRIMONIAL,,,
114648,35,50308,62,0,1,6,ARQUITETURA E PAISAGISMO,,,
89682,16,303,5,0,1,6,ARQUITETURA E URBANISMO,,,
1925,42,8906,5,0,1,6,ARQUITETURA SIMONE A MATTEDI,,,
193248,42,8906,5,0,1,6,ARQUITETUTA E ENGENHARIA,,,
578687,41,21406,5,0,1,6,ARQUITETYRA,,,
143334,32,1506,5,0,1,6,ARQUIVO,,,
67167,31,6200,5,62,1,6,ARQUIVO  MEDICO  HVC,,,
314471,25,7507,5,0,1,6,ARQUIVO AFONSO PEREIRA,,,
284775,35,48500,5,0,1,6,ARQUIVO CAMARA MUNIPAL DE SANTOS,,,
236538,31,6200,60,68,1,6,ARQUIVO DA PREFEITURA DE BH,,,
244267,33,4557,5,7,1,6,ARQUIVO DA PRO FARMA,,,
196911,21,11300,5,0,1,6,ARQUIVO DA SECRETARIA DE EDUCACAO DO EST,,,
399685,24,3251,5,0,1,6,ARQUIVO DA SECRETARIA MUNICIPAL DE LIMPE,,,
459993,35,22307,5,0,1,6,ARQUIVO DA SECRETARIA SAUDE,,,
566039,35,33502,5,0,1,6,ARQUIVO DA USINA,,,
449338,52,8707,5,16,1,6,ARQUIVO DAS ESCOAS ESTADUAIS,,,
466883,29,10750,5,0,1,6,ARQUIVO DE PREFEITURA,,,
332540,24,8102,5,8,1,6,ARQUIVO DO CARTORIO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",,
265544,21,11300,5,0,1,6,ARQUIVO DO GOVERNO DO ESTADO,,,
13187,28,308,5,0,1,6,ARQUIVO DO HOSPITAL JOAO ALVES,,,
336707,23,9003,5,0,1,6,ARQUIVO GERAL DA CAMARA MUNICIPAL,,,
501775,43,22400,5,0,1,6,ARQUIVO GERAL DO MUNICIPIO,,,
210444,33,4557,5,12,1,6,ARQUIVO INSS,,,
98338,43,15602,5,5,1,6,ARQUIVO MORTO,,,
228187,43,13409,5,0,1,6,ARQUIVO MORTO DA FARMACIA HAMBURGUESA,,,
357620,35,47809,5,0,1,6,ARQUIVO MORTO DA RADIO CLUBE,,,
103150,42,4301,5,0,1,6,ARQUIVO MORTO HOSPITAL,,,
261162,43,14902,5,0,1,6,ARQUIVO MORTO POSTO GASOLINA,,,
30285,35,27702,5,0,1,6,ARQUIVO MUNICIPAL,,,
422199,31,6705,5,1,1,6,ARQUIVO MUSICAL EMIL JUNIOR,,,
14861,35,50308,56,0,1,6,ARQUIVO PREITURA DA LIBERO BADARO,,,
393266,32,4906,5,0,1,6,ARQUIVO PUBLIC0,,,
164721,15,1808,5,0,1,6,ARQUIVO PUBLICO,,,
305338,28,4805,5,0,1,6,ARQUIVO PUBLICO MUNIC ALAIDE DOS SANTOS,,,
175418,41,6902,5,6,1,6,ARQUIVO PUBLICO MUNICIPAL,,,
393718,35,50308,7,0,1,6,ARQUIVO REMAZA CONSORCIO,,,
290188,35,30805,5,0,1,6,ARQUIVO STA CASA,,,
497656,26,1706,5,0,1,6,ARQUVO MUNICIPAL,,,
189710,35,50308,12,0,1,6,ARR IMPORTS,,,
28819,41,3602,5,0,1,6,ARRACAO,,,
127591,42,13500,5,0,1,6,ARRACAO A VENDA,,,
66707,25,4405,15,0,2,3,ARRAIAL,,,
356516,29,25303,7,0,1,6,ARRAIAL MODAS PRAIA,,,
132835,33,4904,25,0,1,6,ARRANJO EM FESTAS,,,
201988,35,16408,5,0,1,6,ARRANJOS,,,
204242,31,38005,5,0,2,6,ARRAS,,,
247577,24,12203,5,0,2,6,ARRASTAO DO FORRO,,,
377197,33,4557,5,25,1,6,ARRECADACAO EMPESA IDEAL,,,
173906,35,46405,10,0,2,6,ARRED PLANTACAO SOJA,,,
228150,51,1803,5,0,1,6,ARRENA DO BAE,,,
223347,23,13302,35,0,2,3,ARRENATARIO,,,
386478,35,26902,5,0,2,3,ARREND CULTIVO LARANJA,,,
540846,50,807,5,0,2,3,ARRENDA O PASTO,,,
274009,43,17103,7,0,2,3,ARRENDADO,,,
49731,35,38907,15,0,2,3,ARRENDADO PARA CRIACAO GADO,,,
218418,35,1301,5,0,2,3,ARRENDADO PARA PECUARIA,,,
43346,41,19301,5,0,2,3,ARRENDADO PARA PECUARIA DE CORTE,,,
304285,50,1003,5,0,2,3,ARRENDADO PARA PLANTIO DE CANA,,,
401409,41,10904,5,0,2,3,ARRENDADO PARA USINA,,,
105922,50,807,5,0,2,3,ARRENDAMENDO GADO CORTE,,,
10169,23,13302,25,0,2,3,ARRENDAMENTO,,,
179005,50,8404,5,0,2,6,ARRENDAMENTO,,,
384796,42,17709,15,0,2,3,ARRENDAMENTO BANANA FUMO,,,
288934,35,10807,10,0,2,3,ARRENDAMENTO CANA,,,
379285,35,10807,5,0,2,3,ARRENDAMENTO CANA DE ACUCAR,,,
1491,35,22703,10,0,2,3,ARRENDAMENTO DE CANA,,,
521494,35,50100,5,0,2,3,ARRENDAMENTO DE CANA PARA USINA DA BARRA,,,
195745,29,15601,5,0,2,3,ARRENDAMENTO DE PASTAGEM,,,
6268,50,7901,5,0,2,3,ARRENDAMENTO DE PASTO,,,
51792,35,51108,5,0,2,3,ARRENDAMENTO DE PASTO GADO,,,
493791,35,41307,5,0,2,3,ARRENDAMENTO DE PASTO PARA CRIACAO DE GA,,,
199942,35,28700,5,0,2,3,ARRENDAMENTO DE TERRA,,,
200981,35,36604,5,0,2,3,ARRENDAMENTO DE TERRAS PARA CULTIVO DE C,,,
424930,52,11909,5,0,2,3,ARRENDAMENTO DO IRINEU,,,
426772,51,6224,5,0,2,6,ARRENDAMENTO DO PASTO,,,
101468,50,6309,5,0,1,3,ARRENDAMENTO DR MAURICIO,,,
506656,50,8404,5,0,2,6,ARRENDAMENTO E AUTOMECANICA,,,
261487,51,6422,5,0,2,3,ARRENDAMENTO GUIMARAES,,,
425075,51,6232,5,0,2,3,ARRENDAMENTO PARA PASTO,,,
482143,52,11909,5,0,2,3,ARRENDAMENTO PLINIO VITTI,,,
359465,41,2406,5,0,2,3,ARRENDAMENTO SOJA,,,
134982,43,3509,15,0,2,3,ARRENDAMENTO TERRAS,,,
290705,23,13302,25,0,2,3,ARRENDAMNTO,,,
33704,35,42206,5,0,2,3,ARRENDANTE,,,
193188,42,18400,5,0,2,3,ARRENDATARIO,,,
333884,52,5109,5,0,2,3,ARRENDO PASTO E QUEIJO,,,
13135,42,18400,5,0,2,3,ARRENDOU TERRA,,,
511666,31,5608,5,0,1,6,ARROJADA MODAS,,,
309398,35,50308,10,0,1,6,ARROJADOS,,,
11138,43,406,5,0,2,3,ARROZ,,,
485170,42,5159,5,0,2,3,ARROZ CRIACAO DE ANIMAIS,,,
358270,43,13391,5,0,2,3,ARROZ E SOJA,,,
171899,41,20903,5,0,2,3,ARROZ FEIJAO MILHO,,,
450755,42,5902,5,0,2,3,ARROZ GADO GALINHA,,,
86955,15,5650,5,0,2,3,ARROZ MILHO,,,
507813,22,4006,5,0,2,3,ARROZ MILHO E FAVA,,,
190603,21,3554,5,0,2,3,ARROZ MILHO MANDIOCA FEIJAO,,,
229026,42,15109,5,0,1,3,ARROZ PLANTACAO,,,
569356,35,18404,5,0,2,3,ARROZAL,,,
46054,52,9101,5,0,1,6,ARROZEIRA,,,
76336,42,2305,5,0,2,3,ARROZEIRA DO DENILSON,,,
391723,43,14407,5,13,1,6,ARROZEIRA MASTER,,,
396092,43,17608,20,0,1,3,ARROZEIRO,,,
279904,43,11759,20,0,2,3,ARROZEIRO E LEITARIA,,,
4647,35,39301,5,0,2,3,ARRRENDAMENTO PARA PLANTA DE MILHO,,,
437592,29,10800,5,8,1,6,ARRT BOLSAS,,,
521402,35,23909,5,0,1,6,ARRUDA ADVOGADOS,,,
308321,42,4806,5,0,1,6,ARRUDA BAR,,,
444755,24,8102,5,7,1,6,ARRUDA CALZATURA,,,
537343,43,11403,5,0,1,6,ARRUDA MUNHOZ IMOBILIARIA,,,
285267,35,18800,10,0,1,6,ARRUMA TELEVISAO,,,
395763,33,4557,5,19,1,6,ARRUMACAO,,,
538257,23,2800,5,0,1,6,ARRURALISTA,,,
109850,41,1606,5,0,1,6,ARRUSEG C0RRETORA DE SEGUROS,,,
493226,31,59605,5,0,1,6,ARS CONTABILIDADE E NILMA CABELEIREIRA,,,
153322,35,13801,5,0,1,6,ARS EMPRESA DE M0T0B0Y,,,
160899,35,43402,5,0,1,6,ART 100,,,
252398,52,1405,10,0,1,6,ART BABY,,,
38290,35,50308,12,0,1,6,ART BARRO GARDEN COM PRODS JARDINAGEM,,,
355239,41,15200,5,44,1,6,ART BELA SALAO DE BELEZA,,,
286014,52,258,5,0,1,6,ART BELEZA,,,
163970,35,50308,47,0,1,6,ART BELLE,,,
18114,24,3251,5,0,1,6,ART BIJU,,,
494840,26,4106,5,0,1,6,ART CASA DESIGNER,,,
337210,26,8909,5,0,1,6,ART CENTER FESTAS,,,
350177,31,18601,5,26,1,6,ART COR,,,
100165,52,8707,5,3,1,6,ART CORCO,,,
405001,52,8707,5,20,1,6,ART CORPO,,,
284316,35,25904,5,0,1,6,ART COUNTRY PRESENTES,,,
479071,35,54508,5,0,1,6,ART COURO,,,
180559,35,34401,5,0,1,6,ART CRYL,,,
14370,31,40100,5,0,1,6,ART DESIGN,,,
460607,42,2453,5,0,1,6,ART DIGITAL,,,
89023,31,6705,5,1,1,6,ART DUDU,,,
