order,id,urban_rural,landuse_id,landuse_description,label,lenient_hit,anotador1,anotador2,hit,clf,ambiguous,match_annotations,classes
337,10947877,1,6,comercio para alugar,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,rf,,TRUE,
95,2297128,2,6,comercio tabaco,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",FALSE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",FALSE,bert,,TRUE,
1237,5628825,1,6,comercio vago,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,lr,,TRUE,
214,6149601,1,6,comercio varegista de eletrodomestico,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,bert,,TRUE,
1691,1451232,1,6,COMERCIO VAREJISTA,- COMÉRCIO VAREJISTA,TRUE,- COMÉRCIO VAREJISTA,- COMÉRCIO VAREJISTA,TRUE,snorkel,,TRUE,
1377,6661218,1,6,comercio varejista de brinquedos,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",TRUE,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",TRUE,lr,,TRUE,
1013,7117359,2,6,comerio de bebidas,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",TRUE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",TRUE,bert,,TRUE,
1900,4836679,1,6,COMODO COMERCIAL FECHADO,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,snorkel,,TRUE,
1899,2828496,1,6,comodo comercial vago,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,bert,,TRUE,
323,10373654,1,6,comodo fechado,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,bert,,TRUE,
213,11005290,1,6,comodo vago,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,rf,,TRUE,
216,10758290,1,6,comodo vazio,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,rf,,TRUE,
294,10204296,1,6,companhia distribuidora de energia eletr,ELETRICIDADE E GÁS,TRUE,ELETRICIDADE E GÁS,ELETRICIDADE E GÁS,TRUE,svc,,TRUE,
759,8590397,1,6,companhia maritima,- COMÉRCIO VAREJISTA,TRUE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,bert,,TRUE,
607,2026358,1,6,companhia telefonica,INFORMAÇÃO E COMUNICAÇÃO,TRUE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,TRUE,bert,,TRUE,
389,7644098,1,6,compensados parmacenter,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",FALSE,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,FALSE,bert,,TRUE,
398,3883096,1,6,complauto auto pecas,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,rf,,TRUE,
204,446359,1,6,compra e venda de automoveis,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",FALSE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,FALSE,rf,,TRUE,
1163,6743982,1,6,COMUNICACAO VISUAL,INFORMAÇÃO E COMUNICAÇÃO,TRUE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,TRUE,snorkel,,TRUE,
1625,9849276,1,6,COMUNIDADE CATOLICA N SRA DO CARMO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
1167,9405520,1,6,CONCELIO TUTELAR,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,FALSE,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",FALSE,snorkel,,TRUE,
1640,1062356,1,6,concerto de estofados,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,lr,,TRUE,
1187,9399244,1,6,CONCERTO TV ELETRONICA,INFORMAÇÃO E COMUNICAÇÃO,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,snorkel,,TRUE,
1695,9406935,1,6,CONCESSIONARIA DE ABASTECIMENTO DE AGUA,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",TRUE,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",TRUE,snorkel,,TRUE,
605,3571203,1,6,coneccoes energia,ELETRICIDADE E GÁS,TRUE,ELETRICIDADE E GÁS,ELETRICIDADE E GÁS,TRUE,rf,,TRUE,
112,9789766,1,6,CONFECCAO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,snorkel,,TRUE,
1714,9801212,1,6,CONFECCAO DE ESTOPA,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,snorkel,,TRUE,
1159,8270080,1,6,confeccao de roupas inovacao,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,bert,,TRUE,
1621,8559972,1,6,CONFECCAO DE SACOLA PLASTICAS,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,snorkel,,TRUE,
1628,8692690,1,6,confeccao de vestuarios hj jeans,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,FALSE,svc,,TRUE,
1166,8284877,1,6,confequicao,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,svc,,TRUE,
1183,6880070,1,6,conserto de maquinas de assar frango,INDÚSTRIAS DE TRANSFORMAÇÃO,TRUE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,lr,,TRUE,
1168,8623651,1,6,conserto maquina de costura,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,rf,,TRUE,
1255,8228131,1,6,CONSOLADO GERAL DA CHINA,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,snorkel,,TRUE,
1929,8692563,1,6,CONSOLES E BAGAGITOS TAPECARIA APUCARANA,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,FALSE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,FALSE,snorkel,,TRUE,
1825,3414271,1,6,constru cad,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,FALSE,CONSTRUÇÃO,CONSTRUÇÃO,FALSE,bert,,TRUE,
1886,5122278,1,6,CONSTRUCAO MINEIRA ESCRITORIO DE CONTRUC,CONSTRUÇÃO,TRUE,CONSTRUÇÃO,CONSTRUÇÃO,TRUE,snorkel,,TRUE,
534,7495530,1,6,construcao sem nome,OBRAS,TRUE,OBRAS,OBRAS,TRUE,rf,,TRUE,
572,10412005,1,6,CONSTRUTORA BULE ENGENHARIA,CONSTRUÇÃO,TRUE,CONSTRUÇÃO,CONSTRUÇÃO,TRUE,snorkel,S,TRUE,
1393,1465038,1,6,construtora de asfalto,CONSTRUÇÃO,TRUE,CONSTRUÇÃO,CONSTRUÇÃO,TRUE,rf,,TRUE,
1274,11394570,1,6,construtora e loja de informatica e asso,CONSTRUÇÃO,TRUE,CONSTRUÇÃO,CONSTRUÇÃO,TRUE,rf,S,TRUE,
1497,9719787,1,6,construtora triunfo,CONSTRUÇÃO,TRUE,CONSTRUÇÃO,CONSTRUÇÃO,TRUE,svc,,TRUE,
1563,1641719,1,6,consulado da suica,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,rf,,TRUE,
1394,6313700,1,6,consulado do chile,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,rf,,TRUE,
875,10635253,1,6,consulado espanha,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,bert,,TRUE,
1245,10351296,1,6,CONSULADO GENERAL DA ESPANA,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,snorkel,,TRUE,
1257,6310753,1,6,consulado geral da ucrania no rj,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,TRUE,rf,,TRUE,
1317,11414151,1,6,CONSULORIO OTONTOLOGICO,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,FALSE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,FALSE,snorkel,,TRUE,
1316,6703888,1,5,CONSULTORIO CIRURGIA DIGESTIVA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,snorkel,,TRUE,
1666,11239055,1,6,consultorio de fisioterapia,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,rf,,TRUE,
1318,6324291,1,5,consultorio de psicanalise e ortodontia,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,rf,,TRUE,
346,6325500,1,6,CONSULTORIO DENISTA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,snorkel,,TRUE,
1336,7984809,1,6,consultorio dentista,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,rf,,TRUE,
1343,10062519,1,5,consultorio especializado em saude bucal,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,bert,,TRUE,
1537,3166258,1,5,consultorio odontologico,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,bert,,TRUE,
1492,5394877,1,6,consultorio odontologico  dr luiz,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,rf,,TRUE,
1491,4185919,1,5,consultorio odontologico clinica geral e,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,lr,,TRUE,
1810,3852907,1,6,CONSULTORIO OFTOMO,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,snorkel,,TRUE,
1115,9275732,1,6,CONSULTORIO VETERINARIO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",TRUE,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",TRUE,snorkel,,TRUE,
1461,7266799,1,6,CONTABILIDADE,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",TRUE,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",TRUE,snorkel,,TRUE,
1120,7400178,1,6,CONTRUTORA CIVIL,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",FALSE,CONSTRUÇÃO,CONSTRUÇÃO,FALSE,snorkel,,TRUE,
1124,1043765,1,6,cooperativa de extracao de areia,INDÚSTRIAS EXTRATIVAS,TRUE,INDÚSTRIAS EXTRATIVAS,INDÚSTRIAS EXTRATIVAS,TRUE,lr,,TRUE,
1128,1111643,1,6,coordenacao municipal dos cemiterios,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,lr,,TRUE,
1140,10353659,1,6,corpo de bombeiros,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,svc,,TRUE,
1507,500021,2,6,CORREIO,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,snorkel,,TRUE,
1508,5875334,1,6,correio do camata,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,rf,,TRUE,
1995,876724,1,6,correio do estado,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,FALSE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,FALSE,rf,,TRUE,
1500,3416124,2,6,CORREIO MANSENHOR OSVALDO,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,snorkel,,TRUE,
1509,1910287,1,6,CORREIOS,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,snorkel,,TRUE,
1493,2264760,1,6,correios e telegrafo,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,lr,,TRUE,
1564,7097565,1,6,CORREIOS SAIDA LATERAL,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,snorkel,,TRUE,
1576,4697445,1,6,correios telegrafos,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,svc,,TRUE,
1577,9095690,1,6,corretagem de imoveis,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,FALSE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,FALSE,bert,,TRUE,
1567,2494921,1,6,CORRETOR DE IMOVEIS,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,snorkel,,TRUE,
1578,6763403,1,6,corretora de graos,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,FALSE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",FALSE,bert,,TRUE,
1833,10577468,1,6,corretora de imoveis,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,rf,,TRUE,
1831,7716796,1,6,CORRETORA DE SEGURO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",TRUE,snorkel,,TRUE,
1574,10030037,1,6,CORSAN ABASTECIMENTO DE AGUA,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",TRUE,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",TRUE,snorkel,,TRUE,
1598,6614399,1,6,costureira,NÃO DEFINIDO,FALSE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,FALSE,rf,S,TRUE,
1573,2133287,2,4,CRECHE COMUNITARIA,EDUCAÇÃO,TRUE,EDUCAÇÃO,EDUCAÇÃO,TRUE,snorkel,,TRUE,
1079,8266688,1,4,creche judith cunha amorim,EDUCAÇÃO,TRUE,EDUCAÇÃO,EDUCAÇÃO,TRUE,bert,,TRUE,
1575,6411001,1,4,creche municipal vila progresso,EDUCAÇÃO,TRUE,EDUCAÇÃO,EDUCAÇÃO,TRUE,rf,,TRUE,
1071,6587385,1,3,criacao de aves,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,lr,,TRUE,
1752,5941734,2,3,criacao de bovino e caprino,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,bert,,TRUE,
797,10223432,2,3,criacao de gado leiteiro,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,bert,,TRUE,
1389,2201945,2,3,CRIACAO DE OVINOS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,snorkel,,TRUE,
828,1339625,2,3,criacao de porco,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,svc,,TRUE,
820,11441636,2,3,criacao de suino,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,bert,,TRUE,
644,4280432,1,6,criatorio de pombo correio,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,FALSE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",FALSE,bert,,TRUE,
668,9652443,1,6,cristal tintas,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,TRUE,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,TRUE,bert,,TRUE,
675,5756570,2,3,cultivo  de cafe,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,lr,,TRUE,
1963,10511767,2,3,cultivo de fumo,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,rf,,TRUE,
656,6827509,2,3,cultivo de hortalicas,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,bert,,TRUE,
657,202774,2,3,CULTIVO DE MALVA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,snorkel,,TRUE,
647,4453283,2,3,cultivo de soja,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,bert,,TRUE,
650,5134889,2,3,cultivo do cafe,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,lr,,TRUE,
667,10472771,2,3,cultura do fumo,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",TRUE,rf,,TRUE,
